Time,P,V,C
12-16-57-38,12.427518844604492,5.219779968261719,2.543590545654297
12-16-57-38,-12.237163543701172,5.483516693115234,2.121612548828125
12-16-57-38,-11.898031234741211,5.417583465576172,2.051280975341797
12-16-57-38,-11.567292213439941,5.351650238037109,2.801464080810547
12-16-57-38,-11.239986419677734,5.175823211669922,2.449817657470703
12-16-57-38,-10.901998519897461,5.571430206298828,1.5824165344238281
12-16-57-38,-10.573929786682129,5.461540222167969,2.543590545654297
12-16-57-38,-10.239757537841797,5.131866455078125,2.2622718811035156
12-16-57-38,-9.902151107788086,5.483516693115234,2.168498992919922
12-16-57-38,-9.563782691955566,5.461540222167969,2.4029312133789062
12-16-57-38,-9.23342514038086,5.197803497314453,1.8402938842773438
12-16-57-38,-8.887426376342773,5.769229888916016,1.74652099609375
12-16-57-38,-8.546387672424316,5.285713195800781,3.0124549865722656
12-16-57-39,-8.20992660522461,5.285713195800781,2.00439453125
12-16-57-39,-7.887578964233398,5.043956756591797,2.4029312133789062
12-16-57-39,-7.569428443908691,5.043956756591797,2.801464080810547
12-16-57-39,-7.249370574951172,5.219779968261719,2.2153854370117188
12-16-57-39,-6.923972129821777,5.417583465576172,1.629302978515625
12-16-57-39,-6.59323263168335,5.109889984130859,2.4732589721679688
12-16-57-39,-6.265926837921143,5.197803497314453,2.75457763671875
12-16-57-39,-5.940146446228027,4.978023529052734,2.121612548828125
12-16-57-39,-5.624284744262695,5.219779968261719,2.0981674194335938
12-16-57-39,-5.308804512023926,5.351650238037109,2.6139183044433594
12-16-57-39,-4.981879711151123,5.109889984130859,2.379486083984375
12-16-57-39,-4.651522159576416,5.175823211669922,1.8168487548828125
12-16-57-39,-4.334134101867676,5.131866455078125,2.2857131958007812
12-16-57-39,-4.006065368652344,5.109889984130859,2.4967041015625
12-16-57-39,-3.673800468444824,5.197803497314453,2.0981674194335938
12-16-57-39,-3.3430604934692383,5.043956756591797,2.707691192626953
12-16-57-40,-3.0195693969726562,5.395603179931641,1.9575080871582031
12-16-57-40,-2.6949338912963867,5.131866455078125,2.074726104736328
12-16-57-40,-2.3729686737060547,5.0,2.332599639892578
12-16-57-40,-2.0616846084594727,5.0659332275390625,2.2857131958007812
12-16-57-40,-1.7320899963378906,5.351650238037109,2.121612548828125
12-16-57-40,-1.3921947479248047,5.285713195800781,2.6373634338378906
12-16-57-40,-1.0786218643188477,5.175823211669922,2.4967041015625
12-16-57-40,-0.7581825256347656,5.175823211669922,2.707691192626953
12-16-57-40,-0.4266805648803711,5.0659332275390625,1.7934074401855469
12-16-57-40,-0.09975624084472656,5.0659332275390625,2.6373634338378906
12-16-57-40,0.22564315795898438,5.0,2.2622718811035156
12-16-57-40,0.5487527847290039,5.395603179931641,1.7230758666992188
12-16-57-40,0.8863582611083984,4.868133544921875,2.4029312133789062
12-16-57-40,1.2083234786987305,5.0659332275390625,2.9421234130859375
12-16-57-40,1.52532958984375,5.329669952392578,2.168498992919922
12-16-57-40,1.846914291381836,4.868133544921875,2.4967041015625
12-16-57-41,2.1707868576049805,5.197803497314453,2.2153854370117188
12-16-57-41,2.4919891357421875,5.197803497314453,2.051280975341797
12-16-57-41,2.821202278137207,5.043956756591797,2.2622718811035156
12-16-57-41,3.1435489654541016,5.0659332275390625,2.2622718811035156
12-16-57-41,3.47161865234375,5.131866455078125,1.9106216430664062
12-16-57-41,3.7996864318847656,5.329669952392578,2.449817657470703
12-16-57-41,4.106775283813477,5.461540222167969,2.5904769897460938
12-16-57-41,4.432554244995117,5.109889984130859,2.2857131958007812
12-16-57-41,4.767871856689453,5.197803497314453,2.2153854370117188
12-16-57-41,5.094034194946289,4.472526550292969,2.824909210205078
12-16-57-41,5.407224655151367,5.285713195800781,2.332599639892578
12-16-57-41,5.737583160400391,5.197803497314453,2.5201454162597656
12-16-57-41,6.086252212524414,5.175823211669922,2.8483505249023438
12-16-57-41,6.413938522338867,5.417583465576172,2.0278396606445312
12-16-57-41,6.742389678955078,5.8131866455078125,1.8168487548828125
12-16-57-41,7.084573745727539,5.483516693115234,2.801464080810547
12-16-57-42,7.42561149597168,5.175823211669922,2.1450538635253906
12-16-57-42,7.745670318603516,5.263736724853516,1.9809532165527344
12-16-57-42,8.080606460571289,5.351650238037109,2.2388267517089844
12-16-57-42,8.414396286010742,4.714286804199219,2.332599639892578
12-16-57-42,8.745136260986328,4.868133544921875,2.4967041015625
12-16-57-42,9.074731826782227,5.0659332275390625,2.6842498779296875
12-16-57-42,9.418821334838867,5.769229888916016,2.168498992919922
12-16-57-42,9.756427764892578,5.6813201904296875,2.0278396606445312
12-16-57-42,10.106622695922852,5.483516693115234,1.7230758666992188
12-16-57-42,10.430112838745117,5.175823211669922,2.121612548828125
12-16-57-42,10.762760162353516,4.978023529052734,2.5201454162597656
12-16-57-42,11.084726333618164,5.395603179931641,2.0278396606445312
12-16-57-42,11.400205612182617,5.197803497314453,3.2703285217285156
12-16-57-42,11.713397979736328,4.912086486816406,2.0278396606445312
12-16-57-42,12.044898986816406,5.549449920654297,1.9106216430664062
12-16-57-42,12.368009567260742,4.868133544921875,3.200000762939453
12-16-57-43,-12.317273139953613,5.0659332275390625,2.3091583251953125
12-16-57-43,-12.000267028808594,4.868133544921875,1.8402938842773438
12-16-57-43,-11.66418743133545,5.263736724853516,2.2857131958007812
12-16-57-43,-11.341459274291992,5.0659332275390625,2.2857131958007812
12-16-57-43,-11.031700134277344,5.285713195800781,2.2857131958007812
12-16-57-43,-10.70630168914795,4.912086486816406,1.9340667724609375
12-16-57-43,-10.377470016479492,5.219779968261719,2.3091583251953125
12-16-57-43,-10.055886268615723,5.043956756591797,2.6373634338378906
12-16-57-43,-9.741931915283203,5.483516693115234,1.8637351989746094
12-16-57-43,-9.415770530700684,5.329669952392578,2.379486083984375
12-16-57-43,-9.084649085998535,5.0,2.074726104736328
12-16-57-43,-8.766498565673828,5.461540222167969,2.121612548828125
12-16-57-43,-8.447203636169434,5.109889984130859,3.1062278747558594
12-16-57-43,-8.122568130493164,5.109889984130859,1.9340667724609375
12-16-57-43,-7.798314094543457,5.0659332275390625,2.0278396606445312
12-16-57-43,-7.478255748748779,5.109889984130859,2.7311363220214844
12-16-57-44,-7.169641971588135,5.197803497314453,2.6139183044433594
12-16-57-44,-6.840428829193115,5.219779968261719,2.074726104736328
12-16-57-44,-6.50701904296875,5.109889984130859,2.2153854370117188
12-16-57-44,-6.1968793869018555,4.978023529052734,3.1531143188476562
12-16-57-44,-5.879491806030273,4.868133544921875,2.3560447692871094
12-16-57-44,-5.543793201446533,5.043956756591797,1.6527481079101562
12-16-57-44,-5.216105937957764,5.043956756591797,2.9890098571777344
12-16-57-44,-4.904058933258057,5.0659332275390625,2.543590545654297
12-16-57-44,-4.580567836761475,5.329669952392578,1.8168487548828125
12-16-57-44,-4.251354217529297,4.824176788330078,2.5201454162597656
12-16-57-44,-3.9221410751342773,5.131866455078125,1.9809532165527344
12-16-57-44,-3.604372024536133,5.131866455078125,2.379486083984375
12-16-57-44,-3.2732505798339844,4.9340667724609375,2.8483505249023438
12-16-57-44,-2.9337377548217773,5.0659332275390625,2.0278396606445312
12-16-57-44,-2.6148242950439453,5.197803497314453,2.4029312133789062
12-16-57-44,-2.287137031555176,4.978023529052734,2.426372528076172
12-16-57-45,-1.9529638290405273,4.868133544921875,2.332599639892578
12-16-57-45,-1.6145954132080078,5.263736724853516,1.9809532165527344
12-16-57-45,-1.2804222106933594,5.197803497314453,2.2857131958007812
12-16-57-45,-0.9527349472045898,5.461540222167969,2.3560447692871094
12-16-57-45,-0.6280994415283203,4.9340667724609375,2.7780227661132812
12-16-57-45,-0.2893495559692383,5.417583465576172,2.2388267517089844
12-16-57-45,0.01964569091796875,5.175823211669922,3.293773651123047
12-16-57-45,0.3511486053466797,5.0,2.543590545654297
12-16-57-45,0.6860837936401367,5.329669952392578,1.9340667724609375
12-16-57-45,1.0069046020507812,5.417583465576172,2.9421234130859375
12-16-57-45,1.3326845169067383,5.0659332275390625,3.1531143188476562
12-16-57-45,1.6615171432495117,5.395603179931641,1.8871803283691406
12-16-57-45,1.9998855590820312,5.637363433837891,2.426372528076172
12-16-57-45,2.3187990188598633,5.395603179931641,2.8483505249023438
12-16-57-45,2.639619827270508,5.219779968261719,2.3091583251953125
12-16-57-45,2.9749374389648438,5.263736724853516,2.1919403076171875
12-16-57-46,3.2919435501098633,5.109889984130859,2.707691192626953
12-16-57-46,3.612764358520508,5.417583465576172,2.426372528076172
12-16-57-46,3.9400711059570312,5.0659332275390625,2.8952369689941406
12-16-57-46,4.262035369873047,4.824176788330078,3.668865203857422
12-16-57-46,4.59086799621582,5.043956756591797,2.6139183044433594
12-16-57-46,4.910543441772461,5.043956756591797,2.9421234130859375
12-16-57-46,5.235561370849609,4.978023529052734,3.668865203857422
12-16-57-46,5.572023391723633,5.043956756591797,2.5201454162597656
12-16-57-46,5.909246444702148,5.637363433837891,2.3091583251953125
12-16-57-46,6.227397918701172,4.9340667724609375,4.114284515380859
12-16-57-46,6.5485992431640625,5.329669952392578,3.082782745361328
12-16-57-46,6.879339218139648,5.329669952392578,2.1450538635253906
12-16-57-46,7.208934783935547,4.780220031738281,4.020511627197266
12-16-57-46,7.522125244140625,5.197803497314453,3.3641014099121094
12-16-57-46,7.849813461303711,5.197803497314453,3.621978759765625
12-16-57-46,8.190471649169922,5.395603179931641,3.3875465393066406
12-16-57-47,8.516632080078125,5.219779968261719,3.4813194274902344
12-16-57-47,8.848897933959961,5.175823211669922,3.200000762939453
12-16-57-47,9.184976577758789,5.549449920654297,3.1062278747558594
12-16-57-47,9.512664794921875,5.263736724853516,3.879852294921875
12-16-57-47,9.835012435913086,5.263736724853516,3.4813194274902344
12-16-57-47,10.167276382446289,5.197803497314453,3.129669189453125
12-16-57-47,10.491531372070312,5.131866455078125,4.161170959472656
12-16-57-47,10.819219589233398,5.219779968261719,3.3875465393066406
12-16-57-47,11.141183853149414,5.351650238037109,3.200000762939453
12-16-57-47,11.460098266601562,4.6923065185546875,5.591209411621094
12-16-57-47,11.78549575805664,5.0,3.5282058715820312
12-16-57-47,12.101739883422852,5.417583465576172,3.4344329833984375
12-16-57-47,12.436674118041992,4.6923065185546875,4.794139862060547
12-16-57-47,-12.240978240966797,5.395603179931641,4.0673980712890625
12-16-57-47,-11.914435386657715,5.571430206298828,3.9970703125
12-16-57-47,-11.573777198791504,5.219779968261719,4.208057403564453
12-16-57-48,-11.235790252685547,5.417583465576172,4.794139862060547
12-16-57-48,-10.898183822631836,5.197803497314453,4.1846160888671875
12-16-57-48,-10.546082496643066,5.527473449707031,4.372161865234375
12-16-57-48,-10.22030258178711,5.483516693115234,4.231502532958984
12-16-57-48,-9.886892318725586,5.263736724853516,4.653480529785156
12-16-57-48,-9.535552978515625,5.571430206298828,4.372161865234375
12-16-57-48,-9.208247184753418,5.263736724853516,5.028572082519531
12-16-57-48,-8.873311996459961,5.219779968261719,5.1926727294921875
12-16-57-48,-8.537612915039062,5.329669952392578,4.512821197509766
12-16-57-48,-8.220989227294922,4.9340667724609375,5.849082946777344
12-16-57-48,-7.894064426422119,5.197803497314453,4.864467620849609
12-16-57-48,-7.566376686096191,5.263736724853516,4.325275421142578
12-16-57-48,-7.239452362060547,4.9340667724609375,6.528938293457031
12-16-57-48,-6.921682834625244,5.285713195800781,5.380218505859375
12-16-57-48,-6.592469692230225,5.461540222167969,3.879852294921875
12-16-57-48,-6.263256072998047,4.758243560791016,6.224174499511719
12-16-57-49,-5.955024242401123,5.0,5.591209411621094
12-16-57-49,-5.63267707824707,5.351650238037109,5.075458526611328
12-16-57-49,-5.301938056945801,5.131866455078125,5.3098907470703125
12-16-57-49,-4.9799723625183105,5.0,5.825641632080078
12-16-57-49,-4.6496148109436035,5.571430206298828,5.216117858886719
12-16-57-49,-4.302472114562988,5.527473449707031,4.4424896240234375
12-16-57-49,-3.9774551391601562,5.175823211669922,5.849082946777344
12-16-57-49,-3.6459522247314453,5.351650238037109,5.403663635253906
12-16-57-49,-3.303006172180176,5.461540222167969,4.5597076416015625
12-16-57-49,-2.9818038940429688,5.483516693115234,5.450550079345703
12-16-57-49,-2.6445789337158203,5.219779968261719,5.520877838134766
12-16-57-49,-2.3058290481567383,5.285713195800781,5.098899841308594
12-16-57-49,-1.9823379516601562,5.219779968261719,5.708423614501953
12-16-57-49,-1.6550312042236328,5.461540222167969,4.911354064941406
12-16-57-49,-1.3139925003051758,5.417583465576172,4.419048309326172
12-16-57-49,-0.9779129028320312,4.9340667724609375,6.950916290283203
12-16-57-50,-0.6589994430541992,5.703296661376953,4.723808288574219
12-16-57-50,-0.3309297561645508,5.835163116455078,4.512821197509766
12-16-57-50,0.01354217529296875,4.978023529052734,6.130401611328125
12-16-57-50,0.3290224075317383,5.329669952392578,4.841026306152344
12-16-57-50,0.6361103057861328,5.351650238037109,4.8175811767578125
12-16-57-50,0.9618902206420898,5.131866455078125,4.864467620849609
12-16-57-50,1.2685966491699219,4.648349761962891,6.083515167236328
12-16-57-50,1.576828956604004,4.868133544921875,5.380218505859375
12-16-57-50,1.888875961303711,5.483516693115234,5.122344970703125
12-16-57-50,2.216944694519043,4.978023529052734,5.6849822998046875
12-16-57-50,2.545395851135254,5.0,5.614650726318359
12-16-57-50,2.869649887084961,5.637363433837891,4.911354064941406
12-16-57-50,3.1889448165893555,4.6923065185546875,5.544322967529297
12-16-57-50,3.52044677734375,5.329669952392578,4.512821197509766
12-16-57-50,3.844320297241211,5.285713195800781,5.778755187988281
12-16-57-50,4.170099258422852,5.197803497314453,5.4974365234375
12-16-57-51,4.4901580810546875,5.351650238037109,4.887912750244141
12-16-57-51,4.832342147827148,5.461540222167969,4.981685638427734
12-16-57-51,5.181390762329102,4.868133544921875,6.388278961181641
12-16-57-51,5.49114990234375,5.0,5.427104949951172
12-16-57-51,5.820363998413086,5.74725341796875,4.676921844482422
12-16-57-51,6.170938491821289,5.6813201904296875,4.723808288574219
12-16-57-51,6.49481201171875,4.9340667724609375,6.177288055419922
12-16-57-51,6.814870834350586,5.109889984130859,4.4424896240234375
12-16-57-51,7.144464492797852,5.197803497314453,4.1846160888671875
12-16-57-51,7.46795654296875,5.043956756591797,6.6930389404296875
12-16-57-51,7.773136138916016,5.0,6.036628723144531
12-16-57-51,8.081369400024414,5.109889984130859,4.74725341796875
12-16-57-51,8.410581588745117,5.109889984130859,5.005126953125
12-16-57-51,8.737506866455078,5.043956756591797,5.427104949951172
12-16-57-51,9.051078796386719,5.043956756591797,4.630035400390625
12-16-57-51,9.37800407409668,4.912086486816406,5.544322967529297
12-16-57-52,9.687379837036133,4.846153259277344,4.9347991943359375
12-16-57-52,10.008583068847656,5.219779968261719,4.911354064941406
12-16-57-52,10.324445724487305,4.758243560791016,5.802196502685547
12-16-57-52,10.639162063598633,5.109889984130859,5.427104949951172
12-16-57-52,10.963798522949219,5.461540222167969,5.75531005859375
12-16-57-52,11.31093978881836,5.637363433837891,5.075458526611328
12-16-57-52,11.64091682434082,4.9340667724609375,6.716484069824219
12-16-57-52,11.966697692871094,5.263736724853516,5.403663635253906
12-16-57-52,12.301631927490234,5.461540222167969,4.419048309326172
12-16-57-52,-12.36457633972168,4.912086486816406,6.904029846191406
12-16-57-52,-12.036507606506348,5.285713195800781,5.169231414794922
12-16-57-52,-11.705004692077637,5.637363433837891,4.137729644775391
12-16-57-52,-11.35938835144043,5.197803497314453,5.427104949951172
12-16-57-52,-11.027122497558594,5.175823211669922,5.849082946777344
12-16-57-52,-10.692187309265137,5.197803497314453,5.520877838134766
12-16-57-52,-10.35420036315918,5.285713195800781,5.1926727294921875
12-16-57-53,-10.018119812011719,5.923076629638672,4.887912750244141
12-16-57-53,-9.683566093444824,5.329669952392578,5.028572082519531
12-16-57-53,-9.343290328979492,5.6813201904296875,4.841026306152344
12-16-57-53,-9.024375915527344,5.197803497314453,5.052013397216797
12-16-57-53,-8.6974515914917,5.461540222167969,4.0673980712890625
12-16-57-53,-8.37586784362793,4.846153259277344,5.591209411621094
12-16-57-53,-8.069161415100098,5.0,5.591209411621094
12-16-57-53,-7.757495880126953,4.978023529052734,5.450550079345703
12-16-57-53,-7.427519798278809,5.285713195800781,4.653480529785156
12-16-57-53,-7.113565444946289,4.582416534423828,6.833698272705078
12-16-57-53,-6.796558856964111,5.329669952392578,5.145786285400391
12-16-57-53,-6.459716320037842,5.417583465576172,4.4424896240234375
12-16-57-53,-6.119058609008789,4.978023529052734,5.966300964355469
12-16-57-53,-5.792896747589111,5.461540222167969,6.0600738525390625
12-16-57-53,-5.459868907928467,5.703296661376953,5.1926727294921875
12-16-57-53,-5.107766628265381,4.9340667724609375,5.825641632080078
12-16-57-54,-4.777790546417236,5.527473449707031,5.145786285400391
12-16-57-54,-4.456206321716309,5.351650238037109,5.263004302978516
